title,content,poster_path,cluster
Maal,"Maal Thriller, Crime An attempt to smuggle an ancient Chola era idol from a gangster, brings lives of four unrelated people together, a pair of chain snatchers,  a youngster and a depraved police officer , who are left with no choice but to encounter each other. ta",/cR7VxMUlyP1hjuqOG2sCzid8EBH.jpg,2
Tantiram,"Tantiram Horror, Fantasy, Mystery Balachandran avoids interaction with women, preferring to seek time alone due to a traumatic past with his mother. Everything changes when he meets the beautiful Alagini, who changes him into a jovial and loving person. However, wedded bliss doesn't last when a tricky supernatural entity enters Balachandran's life. te",/vTvQXnK2U3vtTMhHOVGteOud3av.jpg,8
Raakshasa Kaavyam,"Raakshasa Kaavyam Action, Crime, Thriller Ajay is a contract killer who has immense respect for students, and on the other hand, Vijay wants to make films highlighting antagonists. What happens when the duo go about realizing their goals with mad determination? te",/ulVKVm5toOrK5APqUD6kD1GSyRb.jpg,3
1080 - The Legacy of Mahaveer,"1080 - The Legacy of Mahaveer History, Drama After the incarnation of Lord Adinath and Lord Mahaveer primarily, a chaityavas follower, Vardhaman comes to know that he has been following the wrong Dharma.This leads him to become a whistle-blower and his search starts for true Dharma. hi",/yCwoDtSSIUn3mkwVlUBHadJzndq.jpg,7
Sahasam,"Sahasam Action, Comedy A man betrays his partner and disappears with money stolen from a cartel. Later, when the loot is invested in cryptocurrency, it becomes inaccessible due to a lost password. ml",/nW2F8OAO3cTBsbvPhhd1YC0OAcw.jpg,7
Enaku Endey Kidaiyaathu,"Enaku Endey Kidaiyaathu Mystery, Thriller A cab driver pickups a business women thinking that will be last pick of the night, but his greediness flips the night more longer than expected and getting trapped, followed by a thief and a politician joins him with different motive. ta",/jvxj3narg3FVD7mvi2qTvQFNRzu.jpg,3
Abraham Ozler,"Abraham Ozler Thriller, Drama, Crime The story revolves around the personal and professional lives of veteran cop Abraham Ozler, ACP Trichur, who at one time has to take up a serial killing case and the mysterious hunt begins ml",/mOdLQjAinpHz5U1P2TRBQsZAi98.jpg,2
Berlin,"Berlin Thriller New Delhi, the winter of 1993. A deaf mute young man is arrested by ""Bureau"" and accused of being a spy. A sign language expert is brought in to act as an interpreter for the Government’s agent and the “spy”. The unravelling of the mystery is the journey that sucks the sign language expert into the dark vortex of rivalry between intelligence agencies, deceit, and corruption, where the horizon line between innocence and guilt gets hazy. hi",/nBCVdo3NO2UPHO2lnrfZa0NQZfB.jpg,5
Ettu,"Ettu Thriller, Crime The death of two close friends and the police investigation into it. Just when the police fairly solves this case, a voice message of a girl arrives and leads the story to another level. ml",/6nDbbdmkAI8QF92EaEW7levrxgc.jpg,2
Jigra,"Jigra Action, Drama, Thriller When Ankur is wrongfully imprisoned and sentenced to death in a foreign country, his steely sister Satya is driven by a lethal resolve to break him free. hi",/mhnT27mgtiMNowOhAlMWSqBoSyb.jpg,3
Rat in the Kitchen,"Rat in the Kitchen Thriller, Drama A man, going through a bitter divorce, finds his kitchen ransacked every time he comes back home. He installs CCTV cameras thinking he has a pest problem. But what he uncovers instead is far more bizarre and macabre.  After a bitter separation from his wife, Vikram starts to live alone, which makes him spiral into a life of loneliness, negligence and alcoholism. He begins to notice that his food is going missing and his kitchen is ransacked every time he comes home. Thinking he has a rat problem, he installs CCTV cameras around his house. But what he uncovers instead, is far more bizarre and macabre. hi",/oPPqYRM5Udut7vNG7MDuSN4JS5l.jpg,7
Martin Luther King,"Martin Luther King Drama, Comedy In a small village where caste politics rules the roost, amid a local election with two rival political parties vying to win by any means necessary, an underprivileged hairdresser becomes the game changer and lands in a curiously powerful position as the single deciding vote. te",/jbjAkMUsZwMMd7U0T585uCEUq9r.jpg,7
Garudan,"Garudan Action, Crime, Thriller Set in Theni, a minister’s greed to seize temple land sets in motion a chain of events that pits two childhood friends, Aadhi and Karuna against each other, Chokkan, who is their trusted confidant whose loyalty is tested in the tale of betrayal and retribution. ta",/xLBfXgJAKYqUQmq8HkD9CUFiaMm.jpg,3
Marco,"Marco Action, Crime, Thriller The adoptive son of the Adattu family, Marco, sets off on a ruthless quest for vengeance after his brother is brutally murdered, finding only betrayal, loss and unimaginable brutality at every step. ml",/il3ao5gcF6fZNqo1o9o7lusmEyU.jpg,3
Anchakkallakokkan,"Anchakkallakokkan Drama, Action, Thriller In a small town, a cowardly police constable must survive his first days of duty when a convicted felon in lockup wishes to seek revenge. ml",/zA9rFdbAK3Hz47jOahS16reFO0G.jpg,3
Sajini Shinde Ka Viral Video,"Sajini Shinde Ka Viral Video Mystery, Thriller While facing backlash after a video of her at a nightclub goes viral, a teacher disappears suddenly — and a tenacious cop begins a thorny investigation. hi",/xkDtXIlQBtkaHSjL6NyUsZREZTe.jpg,3
Munjya,"Munjya Comedy, Horror A young man's visit to his native village unveils a family secret and a vengeful spirit, Munjya, who wants to get married. Now the young man must fight to protect himself and his love from Munjya's clutches leading to a humorously chaotic and terrifying adventure. hi",/31zAzJs8O7dXcE0laUcBoaaNvwu.jpg,5
MAD,"MAD Comedy, Romance, Drama Set in an engineering college and revolves around the antics of the students there, primarily the boys, who get a kick out of torturing the hostel warden. te",/nDpOmgBfQZwOpFBcgokQGqd74r1.jpg,6
Shaitaan,"Shaitaan Thriller, Horror Kabir and his family's fun weekend retreat takes terrifying turn when an intruder takes over the control of the  body of his teenage daughter, putting her at the mercy of his increasingly sinister orders. hi",/oRvFzcagAcC6Q317xtV7QXzwBnj.jpg,8
Missing Girl,"Missing Girl Horror To create a ghost story to prevent his old bungalow from being sold, they begin formulating an action plan. What will they do when they find out that the bungalow is actually haunted? ml",/iF4q5Qh5ePgEgAtoj4wCUj6ac6N.jpg,8
The Great Indian Suicide,"The Great Indian Suicide Thriller, Mystery, Crime In a world dominated by superstition, a family's quest to reunite with their departed patriarch leads them down a chilling path. They resort to a Ritualistic-Cult Suicide, but what unfolds next? Will they all die or unlock something beyond belief? te",/jP7UD68XxMEjogUVP4LTTbGhwdo.jpg,3
Month of Madhu,"Month of Madhu Drama, Romance Madhumati, a 19-year-old Indo-American girl, whose visit to Vizag for a family wedding takes an unforeseen turn after a clash with her mother. Meanwhile, Madhusudhan, a separated and unemployed man, grapples with his failing marriage to Lekha. Their paths cross one evening, setting the stage for profound explorations of relationships and self. te",/u4TzYGDWZecR69x139wfRUxjDUr.jpg,9
Vaazha - Biopic of a Billion Boys,"Vaazha - Biopic of a Billion Boys Comedy, Drama Four friends deemed 'losers' face immense pressure from parents and society upon entering adulthood. Their emotional tale sees them embark on a journey of self-discovery and acceptance, where love ultimately triumphs over judgment. ml",/6SFL0Z5x4FQTNYoDCp6SbbyydQm.jpg,7
The Last Envelope,"The Last Envelope Drama, Family This is a story of an old couple who are waiting for their only son to come back home from USA on his birthday from past few years. Now they are hiring actor (from an agency) to act as their son to celebrate their real son's birthday. hi",/ux626q6FCloEfIE5Sx61o8HLy0w.jpg,10
Sitaare Zameen Par,"Sitaare Zameen Par Comedy, Drama A disgraced basketball coach is given the chance to coach a team of players who are intellectually disabled as part of community services. Gulshan has apprehensions at first and feels out of place but soon realizes they just might have what it takes to make it to the national championships. hi",/adYjCJGSNiL7CIaDW3g0Bcg7r2Z.jpg,7
Ambajipeta Marriage Band,"Ambajipeta Marriage Band Drama, Romance In a small village during the early 2000s, twins Mallikarjuna and Padma find their lives changing on their 25th birthday. te",/2e27GW5Lp5zBo1A24ZDvCSWcovt.jpg,9
Bubblegum,"Bubblegum Romance, Drama After falling in love, a street-smart man and a wealthy woman from different worlds try to work out their differences. te",/wDG9LQnzEY4ZMo2V3UEpYjGPlNx.jpg,6
Abhilasham,"Abhilasham Romance, Drama Two childhood friends, separated by time and unspoken feelings, reunite in their hometown. Abhilash sees a second chance with Sherin but as they reconnect, the weight of the past threatens to overshadow their present. ml",/oqBRxQ4Np5iBLLPikpqAqBI61Xw.jpg,6
Pindam,"Pindam Horror, Thriller A powerful spirit that had never seen the face of earth, begins to threaten the life of a six-year-old girl with speech impairment. It's up to Annamma, the only demonologist, to rescue the family and uncover the spirit's true intentions. te",/e4BfbmGq4h8oq8u6vZ5teSTlPb3.jpg,8
Pani,"Pani Action, Crime When the peaceful married life of a couple is unexpectedly disrupted by two youngsters with criminal inclination, the trials and tribulations connect the mobster lives of Thrissur by becoming a part of vengeance. ml",/1JQpkfOIrIXhTTbTmzryVX3GZZK.jpg,3
Saripodhaa Sanivaaram,"Saripodhaa Sanivaaram Action, Thriller Set in Sokulapalem, bound by a promise to his mother, Surya, an LIC agent leads a normal life on six days, maintains a careful ledger of everyone made him angry,unleashing his anger only on Saturdays, solely for justifiable reasons. A tragic incident pits him on a collision course with the ruthless and borderline-manic cop Daya. te",/e2yVhbMkpi4JvvdIhvRpS0Muge7.jpg,3
Turbo,"Turbo Action, Comedy, Drama An Idukki jeep driver attracts the ire of the head of a shady criminal syndicate after his friends uncover a large-scale financial scam. ml",/CBRqel4Yzm8BS4fTMScYA1fQLD.jpg,7
Deva,"Deva Action, Thriller, Mystery, Crime Dev Ambre, a ruthless cop, loses his memory in an accident just after he has finished solving a murder case and now has to reinvestigate it while keeping his memory loss a secret from everyone except DCP Farhan Khan. hi",/qxtXzAlEPxmjHILU8k8wduvBSdo.jpg,2
80's Buildup,"80's Buildup Comedy, Romance A youngster accepts his sister's challenge to make the girl who has come to his grandfather's funeral to fall in love with him before the last rites are done. ta",/88soUeQuYeBdsrLs28eAJ408qs3.jpg,6
The Girlfriend,"The Girlfriend Romance, Drama A college literature student falls for a charming man with a domineering streak, forcing her to confront the toxic truth of his desire. te",/8cYve5muYPeWKvSEfFdkmWDyyDa.jpg,6
Thamma,"Thamma Comedy, Horror Two destined lovers battle supernatural forces, family ties, and nature itself to defend their forbidden romance in a mystical world where ancient powers and prophecies threaten to keep them apart. hi",/udkbDwBbysCGEydt0FHnl9dVO2k.jpg,8
Goonga Musafir,"Goonga Musafir Drama, Mystery A traveler spends a night at a house with other travelers, who speak a lot and something mysterious happens at the end with him. hi",/q2RMDljs57A95txkl2j3VPPYlOt.jpg,7
Ruslaan,"Ruslaan Action The unstoppable force Ruslaan is coming to break free of the chains of conformity. With his gun and guitar, he's about to create a symphony of rebellion like no other. hi",/Wlxn5NCIcXeLrSn79wAtyFr2BD.jpg,7
Mere Husband Ki Biwi,Mere Husband Ki Biwi Comedy A Delhi professional faces a love triangle when his old flame returns as he falls for someone new. This leads to a series of comedic misunderstandings in his relationships. hi,/fQMBYG4JOD6WN8QzViPYqxuIsru.jpg,4
Chhaava,"Chhaava History, Action, Drama Shivaji's death sparks the Maratha-Mughal conflict. His son Sambhaji leads resistance against Aurangzeb's forces. Amid battles and intrigue, both sides face challenges in a struggle for power. hi",/ubRsrzb6NRW8YhVTJ6jG1kpNvCi.jpg,7
Ikkis,"Ikkis History, War, Drama Second Lieutenant and India's youngest Param Vir Chakra recipient, Arun Khetarpal, gave his life fighting for his battalion and the country during the 1971 Battle of Basantar. Ikkis also takes a reflective look at the futility of war through the eyes of Khetarpal's father, who visits his ancestral home in Sargodha and Alma Mater for reunion, which now happens to be in post-partition Pakistan, 30 years later. hi",/8PWu0V10nMqG5SrA13wLRXTD2fH.jpg,7
Oru Thulli Thaappa,"Oru Thulli Thaappa Drama, Comedy, Horror Oru Thulli Thaappa is a Malayalam Language movie directed by Vivek Ramachandran. It was not released in theaters and opted for direct digital release via OTT platforms. ml",/7LdAzlzuntxGJpXvehXCKeLyY48.jpg,0
Veera Dheera Sooran: Part 2,"Veera Dheera Sooran: Part 2 Action, Crime, Drama, Thriller Kaali is a provision store owner and a loving husband and father, is brought back into the life of crime, when his former boss's son is being hunted by the police. ta",/6iiWsXJ31BVbypWwzvoPKx24NFQ.jpg,3
Mithya,"Mithya Drama 'Mithya' is a journey alongside Mithun, an eleven-year-old, coming to terms with the sudden loss of his parents. Things turn gloomier as their families squabble over his custody, even as questions over the nature of his Father's death remain unanswered. We walk in step with Mithun/Mithya's tottering feet, as they search for solid ground. Can a new house be home, can friendships be forged again or is it all just a search for something long gone? kn",/u0OWG7DzZ8SZN8ri92gqKZ3V8G7.jpg,7
Meet Cute,"Meet Cute Romance, Drama Meet Cute is about two people who met after six years of seperation. te",/3WNHJS7p1WgONMGnuXr4HmlikU.jpg,6
License,License Drama A middle class House wife Asking A fir arms License to safety Precautions. ta,/825bMYgKuLuhR2jVIShMP1nwMlh.jpg,7
Mast Mein Rehne Ka,"Mast Mein Rehne Ka Comedy, Drama A man chooses an old widower's home for his first robbery, kicking off a set of events that have them both look at life in a new way and with new companions in the starkness of the city of Mumbai. hi",/l2y2693EHKtrpNtOuy0goF38XZX.jpg,7
Sila Nodigalil,"Sila Nodigalil Mystery, Drama, Thriller What happens when your fate is messed up and you are trapped in your past?  When a married cosmetic surgeon Raj Varadhan from London falls in love with his model girlfriend Maya Pillai who accidentally dies due to drug overdose, his life takes him on an unexpected ride! Will he be able to hide his secrets from his wife Medha? ta",/qPJ2vdnzAc6W7sJ5zGUJJUNspyF.jpg,4
Thiru.Manickam,"Thiru.Manickam Drama In today's digital world, Manickam, a man determined to live an honest life, is tested and troubled by his family, relatives and many others. What did Manickam do to find himself in such a situation? How does he overcome the trials that question his integrity? This story unfolds in a simple yet engaging and thrilling way, keeping you hooked till the very end ta",/84UUyVmkF1GZm878YthNBxaVaIy.jpg,10
Vidhi,"Vidhi Crime, Thriller Surya, an innocent young man is burdened by financial struggles and injustice, discovers a mysterious pen with a secret. He must acrefully navigate through the blurred lines between revenge and righteousness. te",/oJip8QY786CIHLGkqFI6UtoYCAd.jpg,5
Dhoom Dhaam,"Dhoom Dhaam Comedy On their wedding night, an oddball couple is thrust into a chaotic chase, dodging goons and cops in a frenzied hunt for the mysterious ""Charlie."" hi",/2E7me3rPi8HqaeheuD86YlpNX6k.jpg,7
Madgaon Express,"Madgaon Express Comedy, Drama Three childhood friends embark on a trip to Goa that goes completely off-track when they wake up in their hotel room to find a cache of cocaine belonging to a don. hi",/kS1s8FKLWFR6cn1rlVUyqURb5os.jpg,7
Conjuring Kannappan,"Conjuring Kannappan Comedy, Horror A man begins to have nightmares where he experiences things in sleep have an effect on him in real life, too. But as his derangement spreads across his family and friends, they decide to go to the root of the cause. ta",/rtyWDHQZElXYVETNZ4r8Wb6OZ2U.jpg,8
Neeras,"Neeras Action, Crime, Thriller Depending on the true nature of his weapons, two versions of an assassin’s mission keep contrasting with and resembling each other as he races against the clock. hi",/ztuj0jRfxOPgHylL20r5eyKmqNh.jpg,3
Daaku Maharaaj,"Daaku Maharaaj Action, Crime, Drama, Thriller A violent outlaw takes a job as a personal driver in order to protect the life of a little girl. te",/rGW9ad5TERuoluGSkgF1wHXP45H.jpg,3
Kuruthipunal,Kuruthipunal Action Kuruthipunal is a malayalam action drama short film based on events occurring on a crime syndicate and the conflict  between the leader and other members happening on a single night.... ml,/8Zriwn63YtV4eBITNAMWX5dFSzk.jpg,3
Dr. B.R. Ambedkar: Now & Then,"Dr. B.R. Ambedkar: Now & Then Documentary Through the discerning lens of a Bahujan feminist filmmaker operating within the upper-caste Indian film industry, the film delves deep into critical themes of liberty, equality, fraternity, social justice, exclusion, and marginalised representation. Bridging the realms of Ambedkarite politics with the visual language of cinema, it offers a poignant representation of the culture, history, and politics of marginalised communities within popular cinema and media. A cinematic embodiment of Dr. B.R. Ambedkar’s philosophical legacy, as it questions the deeply rooted institution of caste in India, the film becomes a powerful commentary on religion, revolution, politics, and the fundamental right to freedom of speech. hi",/6oWIApQIz9PM6F95kZdsijSEVi.jpg,7
Naina,"Naina Crime, Drama ""Naina"" unfolds the poignant aftermath of a young girl's recovery process following a sexual assault at a party in Mumbai. The film sensitively navigates the survivor's emotional journey and the challenges she faces in the wake of this traumatic event. hi",/tFF0DZzOwomVRsHWKrppMGl4Q4t.jpg,7
CHEETTU,"CHEETTU Drama, Thriller ""Cheetu"" is a Malayalam drama thriller short film that revolves around the life of an ordinary youngster, living with his family. Little does he know, his life takes a dramatic turn when he encounters an enigmatic stranger, who he initially doesn't realize is a pivotal player in a much larger and mysterious game. ml",/xTymzG5DBK5vfS6Z1voWabrmo3C.jpg,7
Kota Bommali PS,"Kota Bommali PS Action, Crime, Thriller A police officer finds himself on the run after being framed by a politician for a crime. te",/esOhIVHSs0Bi3pZtfDcK9MWKbpS.jpg,2
Rautu ka Raaz,"Rautu ka Raaz Drama, Crime, Mystery Rautu ki Beli, an idyllic town in hilly north India, has been virtually crime-free for over 30 years. The inhabitants are bewildered when a school warden is found dead and the police begin investigating – under the leadership of Inspector Negi. Nothing is as easy as it seems when societal stigma, small-town laziness and ‘locals in denial’ get in the way of a seemingly straightforward case. hi",/asKw9WwRPFpuAwiGuarPCelE9Yx.jpg,2
Grey Games,"Grey Games Drama, Thriller Between right and wrong, black and white, lies the truth. Step into the captivating world of Grey Games, a family suspense thriller drama, that will challenge your perception of reality. kn",/6vT8iPbB5fdyNsiHUYNyoVr7f3p.jpg,3
Joe,"Joe Romance, Drama Joe, who is reeling from a heartbreak by his college sweetheart Suchitra, reluctantly marries Shruthi , who isn't ready to accept him as her husband because of the ghosts from her own past. ta",/acPZqREZtRxXrcAG40L7Um2lJW5.jpg,6
Thandel,"Thandel Romance, Action, Drama, Thriller Fisherman Raju is deeply in love with Satya. However, at one point, she urges him to stop going to the sea and look for other jobs. Ignoring her plea, Raju ventures out and accidentally drifts into Pakistani waters, where he is arrested. te",/uaMcu3I9l3qyYovya7dwUcdU6ve.jpg,3
Striker,"Striker Horror, Thriller A para-psychology student Joshi and a Youtuber Priya tries to escape from the ghost of Rajendran by using a Ouija board. ta",/vkoDOaNLnBISrLoq2YvmMURBDLW.jpg,8
Aranam,"Aranam Horror, Crime, Thriller The Story is set up in a villageAranthangi, where a zamindar lives with his prodigal son Mayavan. The zamindaradopted two fraternity sons Kathir and Sakthi.Mayavan, who always fights withhis father to register the zameen house to his name, dies unexpectedly. Peoplebelieve that Mayavan's spirit haunt the house.After the death of mayavanzamindar registered the zameen house to his fraternity sons. The same nightzamindar dies suddenly in that house. By the time Kanagu who is close to theZameendar uses some witchcraft tricks to conquer the bungalow.Kathir comes to live in thebungalow with his newly married wife. As they were living happily together someparanormal things happen and questions like what is the reason for thosesupernaturals? What was the cause of zamindar's death? arose.Kathir finds answer to these andmany other unanswered questions along with his younger brother Sakthi, how theyunveil the mystery and recovers from it; is told in a horror thriller genre inan unpredictable form. ta",/im52GNQksPZkTWVHuWpk3cAMlDi.jpg,8
Until I Fly,"Until I Fly Documentary A charismatic Indian-Nepali boy, lives a bohemian life in a remote Himalayan village. As he transitions from childhood to teenagehood, his poetic journey of perseverance echoes issues that span across ages and communities. hi",/41ckRmL4HU2cO9KYT5dbVeWDETK.jpg,7
Nocturnes,"Nocturnes Documentary In the dense forests of the Eastern Himalayas, moths are whispering something to us. In the dark of night, two curious observers shine a light on this secret universe. hi",/qEnagxj20emcPsTt2a3jcnnwK2s.jpg,7
Seri... Ippo Enna Panlam?,"Seri... Ippo Enna Panlam? Comedy, Drama ""Seri... Ipo Enna Panlam?"" from Tamil literally translates to ""Alright... What do we do now?""  A short film about three blokes who decide on what movie to watch for the night. What do they pick, and do they end up watching that? Or is there something else in store for them ta",/4Wvn5KwU3l6cHTiWJwA5t2xVRf9.jpg,7
Kadhalikka Neramillai,"Kadhalikka Neramillai Romance, Drama, Comedy Does the idea of a perfect life leading to love, marriage and babies exist? Shriya finds it a challenge, especially when she meets men like Siddarth who think marriage is a recipe for disaster, and babies should be banned. When times are changing and relationships are evolving, the idea of love remains timeless- the more you resist it the more you will fall in love. ta",/nSgPlMtvKJGyiUivXDRGANUyP5v.jpg,4
Kaatera,"Kaatera Action, Drama, Family, Comedy Set against the rustic backdrop of the 1970s, unfolds the tale of farmers confronting challenges that intricately shape the course of their lives. kn",/iP7pN1Y9OBE2D9unv2Bfwv8c3R1.jpg,10
Fight Club,"Fight Club Action, Drama, Thriller A young boy Selva chasing his football sports dreams suffers a major setback, grows into an angry young man who is drawn into conflicts by evil forces involving him and his family, which he must navigate and reform. ta",/1h6t9nCYVWOLRskB35K51payMok.jpg,5
Dhadak 2,"Dhadak 2 Romance, Drama When Neelesh, an idealistic law student from a marginalised section of society, steps into a prestigious institution, he is thrust into a world that doesn't reflect his own. His friendship with Vidhi offers hope-until a wave of tragedy exposes the deep-rooted hierarchies he tried to outrun. He must confront the invisible forces that shape who we are allowed to become and who we are allowed to love. hi",/1XoyvBhNNdDlN5HKxWEAzhIOYSU.jpg,6
Loveyapa,"Loveyapa Comedy, Drama, Romance The madness after a couple exchanges their mobile phones and begins to unearth bitter truth about each other. hi",/ohHiDAwaOo6R1ovMgmUhrBuvknU.jpg,9
Border 2,"Border 2 Action, Drama, War During the events of the 1971 Indo-Pak war, a new generation of young Indian warriors were getting ready to defend the nation from an even bigger threat to the Indian motherland. hi",/AmrCgmDPEJ6QxllS1rhjYwgO9Wb.jpg,7
The Sabarmati Report,"The Sabarmati Report Drama, Thriller, Crime A Hindi reporter struggles with a deadly fact when a train full of Karsewaks is set ablaze in Godhra. Years later, he is asked to help expose the Sabarmati Incident backed by a buried report. hi",/ahOWjoqGkpxpmJVPmEBkSyvLPfi.jpg,3
Zakir Khan: Mannpasand,"Zakir Khan: Mannpasand Comedy In his hilarious new special, Zakir recounts stories of his childhood friendships with boys, adult relationships with girls, and the clashes that ensue between them on one fateful Goa trip. As he explains, there are times when you have to choose between the right thing to do and the fun thing to do. In Mannpasand, Zakir firmly chooses fun. hi",/4MUv7RaRUMcS3x0mURW2xBQPS7c.jpg,7
De De Pyaar De 2,"De De Pyaar De 2 Comedy, Romance When Ashish meets his girlfriend's parents for the first time, their age difference sparks outrage and a madcap plot to drive him out of her life. hi",/g3J7r2t3L9HEgyWMX0Fki04Swtu.jpg,6
Crakk: Jeetega... Toh Jiyegaa,"Crakk: Jeetega... Toh Jiyegaa Action, Thriller It follows the journey of a man from the slums of Mumbai to the world of extreme underground sports. hi",/tmrjo8M4rm6NhkBKk20wDSj91go.jpg,3
Diamond Singh Aam Aadmi,"Diamond Singh Aam Aadmi Drama, Family The conspiracy theory purports that Muslim men target Hindu women for conversion to Islam in which antisocial Arabic connection and terror funding is involved to promote love jihad in india. hi",/7OJ62bqacm19mbI5nSxjro0qYBV.jpg,10
Dry Day,"Dry Day Comedy, Drama When his wife makes a vow to abort their baby due to his alcoholism, Gannu, the biggest loafer of Jagodhar sets out on a protest to ban alcohol in his town all the while grappling with his own drinking habits! hi",/lse7qPwWpYi0bdjmjrXfam7KpXg.jpg,7
Aakash Gupta: Angry Young Man,"Aakash Gupta: Angry Young Man Comedy “Angry Young Man” is Aakash Gupta’s first hour-long standup DIGITAL comedy special. Frustrated and grumpy about things he sees and feels, the comedian who is always asked, “Tu hasta kyu nahi?” expresses his annoyance through humorous stories about life, from school days, to his recent trip to Europe. hi",/mdLGHtDE7uDmMMVkEFfpamPTi9L.jpg,5
Nadaaniyan,"Nadaaniyan Romance, Comedy, Drama A privileged Delhi socialite hires a middle-class student to pose as her boyfriend to maintain her social status. Their pretense becomes complicated when genuine feelings develop between them. hi",/vQsGkLx68lmAdGwNapaaq3qqwKn.jpg,9
Curry & Cyanide: The Jolly Joseph Case,"Curry & Cyanide: The Jolly Joseph Case Documentary, Crime This true-crime documentary investigates six shocking deaths in the same family and the woman at the center of the unbelievable case: Jolly Joseph. ml",/sdXu8YeDqg1qxEP9LJuTIFBtR5L.jpg,2
Bhramam,Bhramam Thriller Malayalam Thriller Shortfilm ml,/jz9YIc8p1lOr6vUIS4DC5p0GtSk.jpg,3
Jorugaa Husharugaa,"Jorugaa Husharugaa Romance, Comedy A fun and easy-going guy must decide between his career and love while paying his father's debt. te",/rijbMzAExrA3gdqkgIqJFwrjWzT.jpg,9
Lover,"Lover Romance, Drama An alcoholic designer struggles to save his six-year relationship while facing personal challenges and misunderstandings. As their bond is tested, he begins to confront his past and question whether love alone is enough to hold them together. ta",/5rN7wzvM9oAR35sQVNUt8JuTDFS.jpg,6
Return Ticket,"Return Ticket Drama, Thriller Kunal endeavours indefatigably to win his mother's endearment but is stunned to know that he is a byproduct of a gang rape and he resembles one of the assailants. Now spruced up to take revenge against the savages who are now bigtime officials who remain assured that having no traces of a crime of yore can never stop them. hi",/aVTyag3TNJapXKFcClXzleAu1F1.jpg,3
Ground Zero,"Ground Zero Action, Thriller, War An Indian army officer embarks on a mission leading to India’s most successful counter-terrorism operation in history. hi",/x5YK8MkjL1vVsXxnGWifEOK2tJl.jpg,3
Nilavuku En Mel Ennadi Kobam,"Nilavuku En Mel Ennadi Kobam Romance, Comedy, Drama Prabhu, a young chef, is ready to move forward with an arranged marriage when his past love, Nila, unexpectedly reenters his life, challenging his plans and emotions. ta",/j5krlz9U40ZWaspQXa5CtQUikXl.jpg,9
Golam,"Golam Crime, Thriller A mysterious death during work hours in an office puzzles all but only Investigator ASP Sandeep Krishna observes it as a murder. ml",/Aa30QzjokChiDOtuV27cfOSSVOA.jpg,3
Saali Mohabbat,"Saali Mohabbat Drama A small-town housewife, Smita, is devastated to find her husband and cousin dead. What happens when the local cop, Ratan, suspects her to be the one behind their murder? hi",/7VUvNkXT1HuNeA4tudFVGzFpQlo.jpg,7
Rear View,Rear View Drama Story of a person’s fear  who is associated with a financial crisis and undergoes legal issues ml,/lKwzsAKGwPHSuzz3XBWjaUAiyjh.jpg,7
Mirai,"Mirai Action, Adventure, Fantasy Following the historic Kalinga battle, where King Ashoka of the Maurya dynasty emerged as the winner, he chose to walk the path of peace instead of continuing warfare. Yet, the kingdom appointed nine warriors to protect some ancient scriptures rumored to have the ability to make someone divine or godlike. te",/gVzWHYThVODV5MgccDoyQxPFXve.jpg,11
Return,Return Music A musical video that flashes the old college memories of a student ml,/aTVH4S8k3axIKaHR4WymPN9r6Hw.jpg,7
Niku Naku Pellanta Tom Tom Tom,"Niku Naku Pellanta Tom Tom Tom Romance, Drama Niku Naku Pellanta Tom Tom Tom is a Telugu movie starring Sanjana  Anne, Karthik Shiva and Khuym in prominent roles. Ilt is a drama  directed by Manikanta Thalluri with Shatabdi Srinivas Reddy as  producer, forming part of the crew. te",/lUyCAXtJBdtuE5TCyZP4HNkcClF.jpg,0
Mathimaran,"Mathimaran Crime, Drama A movie that describes dwarfism with thrill and twists. The film explores themes of love, resilience, and mystery ta",/A5xAsEkHsSPP9ZWUR4vUbQdOeGI.jpg,3
Palayam PC,"Palayam PC Crime, Thriller A middle-aged police constable, prefers to take night duty at an aid post in Palayam which is relatively risk-free and quite peaceful. Things changed when he was assigned protection duty for the female activist who was under public threat. ml",/9rSHzEsklpdPFMpd1cUauHIkA9q.jpg,2
Vadakkan,"Vadakkan Fantasy, Horror, Thriller A paranormal investigator based in Helsinki ventures to Kerala to probe a series of mysterious deaths during a reality TV show shoot and confronts an unspeakable entity from a Dravidian cult practice, lurking on a mysterious island. ml",/jMxQmcoZ7Dqz9n1f7M3yA3YPxTl.jpg,8
Jewel Thief - The Heist Begins,"Jewel Thief - The Heist Begins Action, Thriller In this high-octane battle of wits and wills, ingenious con artist Rehan devises a diamond heist while trying to outsmart Rajan, his sadistic adversary. hi",/eujLbO0kf1eqWC8XpHUJdtAVW2J.jpg,3
Indra,Indra Thriller INDRA is a serial killer investigation film about an ex-cop who lost his eyesight and sets out to find the killer terrorizing the town. What follows is a gripping chase full of twists and turns — but what if the hunter ends up becoming the hunted? ta,/ha0vIE3iVFAMm3M4i5DNCmwSiO8.jpg,3
Param Sundari,"Param Sundari Romance, Drama, Comedy In Kerala's picturesque backwaters, a North Indian and South Indian find unexpected love. Their cultural differences spark a hilarious and chaotic romance, full of twists and turns. hi",/uLPUsH3Fwe6mAU7n6WpMSDLdYCm.jpg,6
